"Pos","Rider","Country","Team","Result","result_type","result_class","result_seconds","duration","stage_date","race_id","stage_id"
"50","Stefano Agostini","Ita","Cannondale",0,"time","General classification","351S",36128,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"51","Maxim Iglinsky","Kaz","Astana",0,"time","General classification","0S",36128,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"52","Juan Jose Oroz Ugalde","Fra","Euskaltel Euskadi",0,"time","General classification","0S",36128,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"53","Andrey Amador","CRc","Movistar",0,"time","General classification","0S",36128,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"54","Jurgen Roelandts","Bel","Lotto Belisol",0,"time","General classification","382S",36159,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"55","Matthew Harley Goss","Aus","Orica GreenEdge",0,"time","General classification","404S",36181,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"56","Andre Greipel","Ger","Lotto Belisol",0,"time","General classification","408S",36185,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"57","Manuele Mori","Ita","LampreMerida",0,"time","General classification","432S",36209,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"58","Federico Canuti","Ita","Cannondale",0,"time","General classification","438S",36215,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"59","Jens Voigt","Ger","Radioshack Leopard",0,"time","General classification","0S",36215,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"60","Jack Bobridge","Aus","Blanco",0,"time","General classification","0S",36215,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"61","Simon Clarke","Aus","Orica GreenEdge",0,"time","General classification","440S",36217,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"62","Danilo Wyss","Swi","BMC",0,"time","General classification","451S",36228,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"63","William Bonnet","Fra","FDJ",0,"time","General classification","465S",36242,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"64","Mark Renshaw","Aus","Blanco",0,"time","General classification","475S",36252,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"65","Amael Moinard","Fra","BMC",0,"time","General classification","0S",36252,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"66","Stuart OGrady","Aus","Orica GreenEdge",0,"time","General classification","0S",36252,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"67","Steve Morabito","Swi","BMC",0,"time","General classification","0S",36252,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"68","Blel Kadri","Fra","Ag2r La Mondiale",0,"time","General classification","476S",36253,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"69","Valerio Agnoli","Ita","Astana",0,"time","General classification","497S",36274,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"70","Christopher Sutton","Aus","Sky Procycling",0,"time","General classification","505S",36282,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"71","Klaas Lodewyck","Bel","BMC",0,"time","General classification","516S",36293,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"72","Jose Ivan Gutierrez","Spa","Movistar",0,"time","General classification","517S",36294,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"73","Laurent Didier","Lux","Radioshack Leopard",0,"time","General classification","534S",36311,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"74","Garikoitz Bravo Oiarbide","Spa","Euskaltel Euskadi",0,"time","General classification","543S",36320,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"75","Simone Stortoni","Ita","LampreMerida",0,"time","General classification","555S",36332,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"76","Jay McCarthy","Aus","SaxoTinkoff",0,"time","General classification","0S",36332,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"77","Tim Wellens","Bel","Lotto Belisol",0,"time","General classification","559S",36336,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"78","Cameron Wurf","Aus","Cannondale",0,"time","General classification","562S",36339,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"79","Andrew Fenn","GBr","Omega PharmaQuickStep",0,"time","General classification","621S",36398,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"80","Brian Vandborg","Den","Cannondale",0,"time","General classification","622S",36399,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"81","Calvin Watson","Aus","UNI SA Australia",0,"time","General classification","639S",36416,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"82","Damien Howson","Aus","UNI SA Australia",0,"time","General classification","641S",36418,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"83","Takashi Miyazawa","Jpn","SaxoTinkoff",0,"time","General classification","642S",36419,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"84","Jesse Sergent","NZl","Radioshack Leopard",0,"time","General classification","654S",36431,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"85","Jose Herrada Lopez","Spa","Movistar",0,"time","General classification","661S",36438,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"86","Davide Cimolai","Ita","LampreMerida",0,"time","General classification","0S",36438,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"87","Thierry Hupond","Fra","ArgosShimano",0,"time","General classification","667S",36444,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"88","Andreas Timmer","Ned","ArgosShimano",0,"time","General classification","677S",36454,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"89","Ian Stannard","GBr","Sky Procycling",0,"time","General classification","687S",36464,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"90","Jens Mouris","Ned","Orica GreenEdge",0,"time","General classification","690S",36467,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"91","Eros Capecchi","Ita","Movistar",0,"time","General classification","740S",36517,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"92","Willem Wauters","Bel","VacansoleilDCM",0,"time","General classification","743S",36520,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"93","Jordan Kerby","Aus","UNI SA Australia",0,"time","General classification","754S",36531,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"94","Frantisek Rabon","Cze","Omega PharmaQuickStep",0,"time","General classification","756S",36533,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"95","Enrico Gasparotto","Ita","Astana",0,"time","General classification","760S",36537,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"96","Daryl Impey","RSA","Orica GreenEdge",0,"time","General classification","766S",36543,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"97","Christopher Juul Jensen","Den","SaxoTinkoff",0,"time","General classification","829S",36606,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"98","Tyler Farrar","USA","Garmin Sharp",0,"time","General classification","831S",36608,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"99","Juan Jose Lobato","Spa","Euskaltel Euskadi",0,"time","General classification","844S",36621,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"100","Anthony Giacoppo","Aus","UNI SA Australia",0,"time","General classification","0S",36621,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"101","Jon Aberasturi","Spa","Euskaltel Euskadi",0,"time","General classification","0S",36621,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"102","Jonas Ahlstrand","Swe","ArgosShimano",0,"time","General classification","865S",36642,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"103","Luke Durbridge","Aus","Orica GreenEdge",0,"time","General classification","0S",36642,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"104","Juraj Sagan","Svk","Cannondale",0,"time","General classification","874S",36651,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"105","Marcel Sieberg","Ger","Lotto Belisol",0,"time","General classification","876S",36653,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"106","Alan Marangoni","Ita","Cannondale",0,"time","General classification","893S",36670,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"107","Graeme Brown","Aus","Blanco",0,"time","General classification","0S",36670,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"108","Matthew Lloyd","Aus","LampreMerida",0,"time","General classification","905S",36682,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"109","Maarten Tjallingii","Ned","Blanco",0,"time","General classification","909S",36686,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"110","Laurent Mangel","Fra","FDJ",0,"time","General classification","923S",36700,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"111","Nathan Haas","Aus","Garmin Sharp",0,"time","General classification","927S",36704,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"112","Davide Appollonio","Ita","Ag2r La Mondiale",0,"time","General classification","946S",36723,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"113","Andrea Guardini","Ita","Astana",0,"time","General classification","1013S",36790,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"114","Marcel Kittel","Ger","ArgosShimano",0,"time","General classification","0S",36790,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"115","Bernhard Eisel","Aut","Sky Procycling",0,"time","General classification","1075S",36852,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"116","William Clarke","Aus","ArgosShimano",0,"time","General classification","0S",36852,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"117","Manuele Boaro","Ita","SaxoTinkoff",0,"time","General classification","1230S",37007,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"118","Olivier Kaisen","Bel","Lotto Belisol",0,"time","General classification","1247S",37024,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"119","Barry Markus","Ned","VacansoleilDCM",0,"time","General classification","1266S",37043,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"120","Kenny Robert Van Hummel","Ned","VacansoleilDCM",0,"time","General classification","1329S",37106,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"121","Boy Van Poppel","Ned","VacansoleilDCM",0,"time","General classification","1331S",37108,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"122","Roberto Ferrari","Ita","LampreMerida",0,"time","General classification","1397S",37174,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"123","Julian Kern","Ger","Ag2r La Mondiale",0,"time","General classification","1404S",37181,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"124","Andy Schleck","Lux","Radioshack Leopard",0,"time","General classification","1476S",37253,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"125","Gediminas Bagdonas","Lit","Ag2r La Mondiale",0,"time","General classification","1480S",37257,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"126","Luke Rowe","GBr","Sky Procycling",0,"time","General classification","1498S",37275,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"127","Tomasz Marczynski","Pol","VacansoleilDCM",0,"time","General classification","1584S",37361,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"128","Mikel Astarloza","Spa","Euskaltel Euskadi",0,"time","General classification","1633S",37410,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"129","Jacopo Guarnieri","Ita","Astana",0,"time","General classification","1715S",37492,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"130","Martin Kohler","Swi","BMC",0,"time","General classification","1738S",37515,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"2","Ion Izagirre","Spa","Euskaltel Euskadi",0,"time","Young riders classification","10S",10,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"3","George Bennett","NZl","Radioshack Leopard",0,"time","Young riders classification","0S",10,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"4","Wilco Kelderman","Ned","Blanco",0,"time","Young riders classification","0S",10,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"5","Kenny Elissonde","Fra","FDJ",0,"time","Young riders classification","18S",28,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"6","Lachlan Morton","Aus","Garmin Sharp",0,"time","Young riders classification","57S",67,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"7","Adam Phelan","Aus","UNI SA Australia",0,"time","Young riders classification","87S",97,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"8","Elia Favilli","Ita","LampreMerida",0,"time","Young riders classification","172S",182,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"9","Arnaud Demare","Fra","FDJ",0,"time","Young riders classification","215S",225,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"10","Stefano Agostini","Ita","Cannondale",0,"time","Young riders classification","346S",356,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"11","Jack Bobridge","Aus","Blanco",0,"time","Young riders classification","433S",443,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"12","Garikoitz Bravo Oiarbide","Spa","Euskaltel Euskadi",0,"time","Young riders classification","538S",548,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"13","Jay McCarthy","Aus","SaxoTinkoff",0,"time","Young riders classification","550S",560,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"14","Tim Wellens","Bel","Lotto Belisol",0,"time","Young riders classification","554S",564,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"15","Andrew Fenn","GBr","Omega PharmaQuickStep",0,"time","Young riders classification","616S",626,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"16","Calvin Watson","Aus","UNI SA Australia",0,"time","Young riders classification","634S",644,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"17","Damien Howson","Aus","UNI SA Australia",0,"time","Young riders classification","636S",646,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"18","Davide Cimolai","Ita","LampreMerida",0,"time","Young riders classification","656S",666,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"19","Willem Wauters","Bel","VacansoleilDCM",0,"time","Young riders classification","738S",748,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"20","Jordan Kerby","Aus","UNI SA Australia",0,"time","Young riders classification","749S",759,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"21","Christopher Juul Jensen","Den","SaxoTinkoff",0,"time","Young riders classification","824S",834,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"22","Jon Aberasturi","Spa","Euskaltel Euskadi",0,"time","Young riders classification","839S",849,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"23","Jonas Ahlstrand","Swe","ArgosShimano",0,"time","Young riders classification","860S",870,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"24","Luke Durbridge","Aus","Orica GreenEdge",0,"time","Young riders classification","0S",870,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"25","Nathan Haas","Aus","Garmin Sharp",0,"time","Young riders classification","922S",932,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"26","Davide Appollonio","Ita","Ag2r La Mondiale",0,"time","Young riders classification","941S",951,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"27","Andrea Guardini","Ita","Astana",0,"time","Young riders classification","1008S",1018,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"28","Barry Markus","Ned","VacansoleilDCM",0,"time","Young riders classification","1261S",1271,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"29","Julian Kern","Ger","Ag2r La Mondiale",0,"time","Young riders classification","1399S",1409,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"30","Luke Rowe","GBr","Sky Procycling",0,"time","Young riders classification","1493S",1503,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"1","Radioshack Leopard",NA,NA,29,"time","Team classification","107373S",107373,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"2","Movistar",NA,NA,0,"time","Team classification","82S",107455,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"3","Lotto Belisol",NA,NA,0,"time","Team classification","112S",107485,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"4","Garmin Sharp",NA,NA,0,"time","Team classification","202S",107575,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"5","Blanco",NA,NA,0,"time","Team classification","205S",107578,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"6","FDJ",NA,NA,0,"time","Team classification","209S",107582,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"7","Ag2r La Mondiale",NA,NA,0,"time","Team classification","243S",107616,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"8","Omega PharmaQuickStep",NA,NA,0,"time","Team classification","306S",107679,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"9","Sky Procycling",NA,NA,0,"time","Team classification","323S",107696,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"10","Euskaltel Euskadi",NA,NA,0,"time","Team classification","339S",107712,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"11","LampreMerida",NA,NA,0,"time","Team classification","343S",107716,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"12","SaxoTinkoff",NA,NA,0,"time","Team classification","381S",107754,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"13","UNI SA Australia",NA,NA,0,"time","Team classification","437S",107810,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"14","Astana",NA,NA,0,"time","Team classification","488S",107861,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"15","Cannondale",NA,NA,0,"time","Team classification","582S",107955,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"16","BMC",NA,NA,0,"time","Team classification","601S",107974,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"17","ArgosShimano",NA,NA,0,"time","Team classification","663S",108036,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"18","Orica GreenEdge",NA,NA,0,"time","Team classification","711S",108084,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"19","VacansoleilDCM",NA,NA,0,"time","Team classification","883S",108256,"2013-01-24","race_2013_0041","race_2013_0041_s04"
"1","Andre Greipel","Ger","Lotto Belisol",3,"time","Results","10972S",10972,"2013-01-25","race_2013_0041","race_2013_0041_s05"
"2","Roberto Ferrari","Ita","LampreMerida",0,"time","Results","0S",10972,"2013-01-25","race_2013_0041","race_2013_0041_s05"
"3","Jonathan Cantwell","Aus","SaxoTinkoff",0,"time","Results","0S",10972,"2013-01-25","race_2013_0041","race_2013_0041_s05"
"4","Andrew Fenn","GBr","Omega PharmaQuickStep",0,"time","Results","0S",10972,"2013-01-25","race_2013_0041","race_2013_0041_s05"
